# time (s), x1 (pixels), y1 (pixels), x1 error (pixels), y1 error (pixels), x2 (pixels), y2 (pixels), x2 error (pixels), y2 error (pixels), angle1 (the smaller arm) (rad), angle2 (the larger arm) (rad), angle1 error (rad), angle2 error (rad)
0.075059,-21.408395,-93.559337,3.749953,2.599088,72.591270,167.852227,2.388376,1.895568,0.345188,3.549774,0.015562,0.012674
0.075580,-20.979238,-94.003951,3.823634,2.548448,72.297312,167.909626,2.388669,1.895445,0.342130,3.548174,0.015749,0.012682
0.076101,-21.098596,-93.843431,3.641011,2.633885,72.003355,167.967026,2.388962,1.895322,0.341662,3.546572,0.015276,0.012691
0.076623,-21.287187,-93.761708,3.537367,2.616175,71.709397,168.024426,2.389256,1.895199,0.341334,3.544970,0.014993,0.012699
0.077144,-20.996062,-93.387259,3.749460,2.524033,71.415440,168.081826,2.389549,1.895075,0.339729,3.543366,0.015585,0.012708
0.077665,-20.328979,-93.517871,4.038923,2.497644,71.121482,168.139225,2.389842,1.894952,0.336234,3.541761,0.016413,0.012716
0.078186,-21.037427,-93.341352,3.564733,2.479833,70.827525,168.196625,2.390135,1.894829,0.337787,3.540155,0.015077,0.012725
0.078708,-20.301501,-93.498995,3.992413,2.496601,70.533567,168.254025,2.390429,1.894706,0.334023,3.538548,0.016294,0.012733
0.079229,-20.478941,-93.458544,4.085878,2.480863,70.239610,168.311425,2.390722,1.894582,0.333605,3.536940,0.016561,0.012742
0.079750,-20.309383,-93.580193,3.995703,2.479841,69.945652,168.368824,2.391015,1.894459,0.331813,3.535331,0.016308,0.012750
0.080271,-20.910172,-93.498029,3.555357,2.597747,69.651695,168.426224,2.391308,1.894336,0.332889,3.533720,0.015096,0.012758
0.080792,-20.201285,-93.578692,3.992999,2.479804,69.357737,168.483624,2.391601,1.894212,0.329304,3.532109,0.016316,0.012767
0.081314,-20.171757,-93.697041,3.950871,2.565994,69.063780,168.541024,2.391895,1.894089,0.327993,3.530497,0.016214,0.012775
0.081835,-20.107641,-93.801275,3.937029,2.596681,68.769822,168.598423,2.392188,1.893966,0.326582,3.528883,0.016183,0.012783
0.082356,-20.797229,-93.381904,3.501235,2.471643,68.475865,168.655823,2.392481,1.893843,0.328355,3.527269,0.014947,0.012792
0.082877,-19.584909,-93.376553,3.623330,2.468143,68.181907,168.713223,2.392774,1.893719,0.323136,3.525653,0.015319,0.012800
0.083399,-19.404479,-93.398754,3.706435,2.463821,67.887950,168.770623,2.393068,1.893596,0.321416,3.524037,0.015560,0.012808
0.083920,-19.729013,-93.763948,3.977437,2.530029,67.593993,168.828022,2.393361,1.893473,0.321039,3.522420,0.016320,0.012816
0.084441,-19.542815,-93.632616,3.709815,2.591810,67.300035,168.885422,2.393654,1.893350,0.319475,3.520801,0.015591,0.012824
0.084962,-19.518640,-93.533253,3.740877,2.564812,67.006078,168.942822,2.393947,1.893226,0.318430,3.519182,0.015684,0.012832
0.085484,-19.539248,-93.648353,3.704359,2.627430,66.712120,169.000222,2.394241,1.893103,0.317296,3.517561,0.015593,0.012840
0.086005,-19.518640,-93.533253,3.740877,2.564812,66.418163,169.057621,2.394534,1.892980,0.316279,3.515940,0.015694,0.012848
0.086526,-19.463270,-93.451957,3.734547,2.613612,66.124205,169.115021,2.394827,1.892856,0.315104,3.514318,0.015697,0.012856
0.087047,-19.439064,-93.634178,3.684634,2.703507,65.830248,169.172421,2.395120,1.892733,0.313740,3.512694,0.015572,0.012864
0.087569,-19.416543,-93.522743,3.718951,2.646444,65.536290,169.229821,2.395413,1.892610,0.312711,3.511070,0.015667,0.012872
0.088090,-19.320835,-93.571839,3.721683,2.723054,65.242333,169.287220,2.395707,1.892487,0.311249,3.509445,0.015696,0.012880
0.088611,-19.491606,-93.715109,3.690199,2.654495,64.948375,169.344620,2.396000,1.892363,0.310602,3.507819,0.015586,0.012888
0.089132,-19.489831,-93.756542,3.674807,2.680860,64.654418,169.402020,2.396293,1.892240,0.309474,3.506192,0.015551,0.012896
0.089654,-19.242823,-94.696444,3.962930,2.728781,64.360460,169.459420,2.396586,1.892117,0.306518,3.504564,0.016341,0.012903
0.090175,-19.476282,-94.481649,3.820162,2.688166,64.066503,169.516819,2.396880,1.891994,0.306481,3.502935,0.015936,0.012911
0.090696,-19.035148,-93.567871,3.988261,2.594587,63.772545,169.574219,2.397173,1.891870,0.304877,3.501305,0.016465,0.012919
0.091217,-19.478550,-93.479741,3.713291,2.606839,63.478588,169.631619,2.397466,1.891747,0.305427,3.499674,0.015678,0.012926
0.091739,-18.876278,-94.615346,3.550894,2.631557,63.184630,169.689019,2.397759,1.891624,0.301042,3.498043,0.015188,0.012934
0.092260,-18.798813,-94.804887,3.806415,2.686719,62.890673,169.746418,2.398052,1.891500,0.299497,3.496410,0.015915,0.012942
0.092781,-18.951842,-95.044892,3.822038,2.829438,62.596715,169.803818,2.398346,1.891377,0.298694,3.494777,0.015976,0.012949
0.093302,-19.440896,-94.777171,3.709935,2.906873,62.302758,169.861218,2.398639,1.891254,0.299591,3.493143,0.015681,0.012957
0.093824,-19.440896,-94.777171,3.709935,2.906873,62.008800,169.918618,2.398932,1.891131,0.298516,3.491508,0.015686,0.012964
0.094345,-19.433138,-94.819099,3.723323,2.879389,61.714843,169.976017,2.399225,1.891007,0.297369,3.489872,0.015720,0.012972
0.094866,-18.928219,-94.857757,3.915433,2.750809,61.420886,170.033417,2.399519,1.890884,0.294508,3.488235,0.016257,0.012979
0.095387,-18.928219,-94.857757,3.915433,2.750809,61.126928,170.090817,2.399812,1.890761,0.293431,3.486598,0.016261,0.012986
0.095909,-18.956647,-94.730213,4.153473,2.811505,60.832971,170.148217,2.400105,1.890638,0.292586,3.484959,0.016975,0.012994
0.096430,-19.328771,-94.815767,3.573842,2.875323,60.539013,170.205616,2.400398,1.890514,0.292707,3.483320,0.015318,0.013001
0.096951,-18.589997,-95.039411,3.989401,2.810190,60.245056,170.263016,2.400691,1.890391,0.288842,3.481680,0.016498,0.013008
0.097472,-18.294137,-94.907289,3.963188,2.669627,59.951098,170.320416,2.400985,1.890268,0.286874,3.480039,0.016417,0.013016
0.097993,-18.375049,-95.033015,4.017451,2.759635,59.657141,170.377816,2.401278,1.890145,0.285948,3.478398,0.016586,0.013023
0.098515,-18.077016,-93.846052,3.826550,2.657983,59.363183,170.435215,2.401571,1.890021,0.285043,3.476755,0.016091,0.013030
0.099036,-18.206840,-94.076245,3.906513,2.678320,59.069226,170.492615,2.401864,1.889898,0.284178,3.475112,0.016315,0.013037
0.099557,-18.624824,-94.066423,3.566650,2.797912,58.775268,170.550015,2.402158,1.889775,0.284561,3.473468,0.015359,0.013044
0.100078,-18.396669,-94.186610,3.989369,2.561897,58.481311,170.607415,2.402451,1.889651,0.282563,3.471824,0.016536,0.013051
0.100600,-18.130975,-94.182640,3.897899,2.688845,58.187353,170.664814,2.402744,1.889528,0.280559,3.470178,0.016301,0.013058
0.101121,-18.292528,-95.166022,3.933758,2.779861,57.893396,170.722214,2.403037,1.889405,0.279057,3.468532,0.016367,0.013065
0.101642,-17.899660,-93.967822,3.738493,2.702291,57.599438,170.779614,2.403331,1.889282,0.277800,3.466885,0.015868,0.013072
0.102163,-17.935259,-94.343918,3.757934,2.777806,57.305481,170.837014,2.403624,1.889158,0.276468,3.465238,0.015920,0.013079
0.102685,-17.704635,-94.061521,3.699583,2.627254,57.011523,170.894413,2.403917,1.889035,0.274857,3.463589,0.015752,0.013086
0.103206,-17.894952,-94.306773,3.739482,2.773494,56.717566,170.951813,2.404210,1.888912,0.274197,3.461940,0.015877,0.013092
