# time (s), x1 (pixels), y1 (pixels), x1 error (pixels), y1 error (pixels), x2 (pixels), y2 (pixels), x2 error (pixels), y2 error (pixels), angle1 (the smaller arm) (rad), angle2 (the larger arm) (rad), angle1 error (rad), angle2 error (rad)
0.097471,173.245336,-247.409005,5.090851,4.482373,243.941360,-73.228047,3.507621,3.811005,31.801489,5.004017,0.032667,0.014868
0.097993,149.590295,-223.787623,4.583155,5.440010,247.006736,-62.312356,3.186977,3.601111,31.958762,4.959503,0.031012,0.014044
0.098514,127.384967,-198.354002,4.689214,5.053556,248.908184,-53.492276,3.231508,3.685470,32.113936,4.924077,0.031375,0.014402
0.099035,107.499241,-169.676702,4.425430,4.804401,250.942922,-45.389483,3.084985,3.158037,32.272754,4.891330,0.029505,0.012375
0.099556,90.331118,-138.828252,4.399391,5.379648,252.082197,-38.417075,3.250083,2.849124,32.431167,4.863624,0.031106,0.011211
0.100078,77.168119,-105.215378,4.230383,4.759730,253.142916,-32.812797,2.912985,2.425641,32.596396,4.841292,0.027920,0.009537
0.100599,68.104874,-68.967622,4.210372,5.642236,254.968153,-28.997624,3.310443,2.409058,32.775999,4.825633,0.031938,0.009441
0.101120,65.067027,-32.965630,4.173003,4.600988,253.691388,-26.494466,3.662915,2.446522,32.952429,4.816448,0.027612,0.009656
0.101641,68.205087,5.568263,3.771432,5.585600,253.916342,-25.255223,4.135232,3.044905,33.151199,4.811526,0.033691,0.011982
0.102163,77.168055,40.163347,4.268785,4.734621,255.275596,-22.358241,3.087595,2.122216,33.324317,4.799751,0.027534,0.008317
