0,1,2,3,4,5,6,7,8
4.6,0.30428601789323395,-0.952580715380423,0.1,0.1,0.2986304848047764,-1.9525647227252831,0.1,0.1
4.633333333333333,0.30400229811791174,-0.9526712983705494,0.1,0.1,0.3090490522485771,-1.9526585634258322,0.1,0.1
4.666666666666667,0.2944562452779094,-0.955664962011706,0.1,0.1,0.3273899013111754,-1.9551225020304317,0.1,0.1
4.7,0.28056387749461376,-0.9598353560091373,0.1,0.1,0.3440821874404869,-1.9578160293198081,0.1,0.1
4.733333333333333,0.2612091334485203,-0.9652822326154528,0.1,0.1,0.36266279678910884,-1.9601224982836527,0.1,0.1
4.766666666666667,0.22792507220586222,-0.9736786746457747,0.1,0.1,0.38873194515956866,-1.9606645659384774,0.1,0.1
4.8,0.1986189858426938,-0.9800767819221206,0.1,0.1,0.40752634681582,-1.9580122166678118,0.1,0.1
4.833333333333333,0.16706976668678522,-0.9859450760865045,0.1,0.1,0.4239203331894972,-1.952396205987668,0.1,0.1
4.866666666666666,0.12407728547784598,-0.9922725569259936,0.1,0.1,0.43946807865068016,-1.941234435813555,0.1,0.1
4.9,0.09286797904408325,-0.995678431255929,0.1,0.1,0.44496639459553167,-1.9316414143734022,0.1,0.1
4.933333333333334,0.06367596462798304,-0.9979706265861215,0.1,0.1,0.44449832315297144,-1.9226188468555736,0.1,0.1
4.966666666666667,0.02904169063757387,-0.9995782011453188,0.1,0.1,0.43424583005361506,-1.9138044343065126,0.1,0.1
5.0,0.006840144737320164,-0.9999766059363452,0.1,0.1,0.4193429304620415,-1.910932945048898,0.1,0.1
5.033333333333333,-0.017181569322860957,-0.999852385942847,0.1,0.1,0.38998592272364835,-1.9132058955001026,0.1,0.1
5.066666666666666,-0.030721394217296978,-0.9995279865703338,0.1,0.1,0.3609045513483826,-1.9196524992096762,0.1,0.1
5.1,-0.04020261721561234,-0.9991915479871789,0.1,0.1,0.32575192747781373,-1.929824274264429,0.1,0.1
5.133333333333333,-0.04624619933251873,-0.9989300721508473,0.1,0.1,0.2693653117101238,-1.947818566178138,0.1,0.1
5.166666666666667,-0.04572484914172155,-0.9989540721029004,0.1,0.1,0.21996738966463025,-1.9630119719398702,0.1,0.1
5.2,-0.0409830649676952,-0.9991598412595722,0.1,0.1,0.16474355964266085,-1.977769342504287,0.1,0.1
5.233333333333333,-0.02889801681911317,-0.9995823651025073,0.1,0.1,0.08329861651331233,-1.9932683896942138,0.1,0.1
5.266666666666667,-0.016746605062517326,-0.9998597657766213,0.1,0.1,0.01815516988257999,-1.9992505132351326,0.1,0.1
5.3,-0.0035509674347438945,-0.999993695295264,0.1,0.1,-0.04818114224197175,-1.9989972726145229,0.1,0.1
5.333333333333333,0.012772276669312774,-0.9999184311476024,0.1,0.1,-0.13439539177080415,-1.9890299907635538,0.1,0.1
5.366666666666666,0.022165197784449604,-0.9997543218247052,0.1,0.1,-0.19471474985267875,-1.9759526051221696,0.1,0.1
5.4,0.02802326516775607,-0.9996072711867084,0.1,0.1,-0.24977603059093298,-1.9602464080513151,0.1,0.1
5.433333333333334,0.029543589495360758,-0.9995634928906365,0.1,0.1,-0.3138657858493607,-1.938749310993395,0.1,0.1
5.466666666666667,0.025812401745067572,-0.9996668044484378,0.1,0.1,-0.3546575870563744,-1.9244600719528195,0.1,0.1
5.5,0.017985437142715777,-0.9998382489436906,0.1,0.1,-0.38921938357167174,-1.9131751166912723,0.1,0.1
5.533333333333333,0.001455997947818235,-0.9999989400344262,0.1,0.1,-0.4257266653954316,-1.9041642856095415,0.1,0.1
5.566666666666666,-0.015266286033376406,-0.9998834634649916,0.1,0.1,-0.4459680968348084,-1.902377757171255,0.1,0.1
5.6,-0.03546595325894904,-0.999370885186993,0.1,0.1,-0.4600543363744485,-1.904757379963321,0.1,0.1
5.633333333333333,-0.0673664273860719,-0.9977283019245455,0.1,0.1,-0.4691205451084345,-1.913475881169572,0.1,0.1
5.666666666666667,-0.09454296313957242,-0.9955207823650842,0.1,0.1,-0.46856803893564547,-1.9229393732266984,0.1,0.1
5.7,-0.12387248446261562,-0.992298144507516,0.1,0.1,-0.46183776057658915,-1.9334567242066045,0.1,0.1
5.733333333333333,-0.16477058067053663,-0.9863319196626935,0.1,0.1,-0.4440897390560264,-1.946530236552919,0.1,0.1
5.766666666666667,-0.19518446201413214,-0.9807665500965324,0.1,0.1,-0.4254554991100065,-1.953893083223027,0.1,0.1
5.8,-0.22376411779849426,-0.974643329421518,0.1,0.1,-0.40383852437138323,-1.9582963211301907,0.1,0.1
5.833333333333333,-0.25662159605792284,-0.966511953592238,0.1,0.1,-0.37317365737307473,-1.9596965371431452,0.1,0.1
5.866666666666666,-0.2759360376080442,-0.9611760000900834,0.1,0.1,-0.3506763610597384,-1.9583790305960762,0.1,0.1
5.9,-0.2899240304544522,-0.9570496625384943,0.1,0.1,-0.3298173264102041,-1.9562536081560977,0.1,0.1
5.933333333333334,-0.2997034359247134,-0.9540324158512232,0.1,0.1,-0.30572612174163405,-1.9540142793145314,0.1,0.1
5.966666666666667,-0.30020070645539515,-0.9538760589529867,0.1,0.1,-0.29095292048143123,-1.9538332972659957,0.1,0.1
6.0,-0.2916857202262085,-0.956514213494038,0.1,0.1,-0.2759971944264068,-1.956391140999733,0.1,0.1
