# time (s), x1 (pixels), y1 (pixels), x1 error (pixels), y1 error (pixels), x2 (pixels), y2 (pixels), x2 error (pixels), y2 error (pixels), angle1 (the smaller arm) (rad), angle2 (the larger arm) (rad), angle1 error (rad), angle2 error (rad)
0.676453,-164.549276,-133.327881,3.990180,3.156668,-21.233886,-254.590429,3.641532,3.122950,27.405777,6.366397,0.025913,0.014241
0.680629,-134.003842,-115.101714,3.588595,3.069162,-10.773913,-254.442781,4.061435,2.538429,27.550218,6.325503,0.026030,0.015939
0.684804,-101.895205,-97.699000,3.717053,3.760247,-1.385193,-255.562993,3.669071,3.226356,27.707374,6.288605,0.027503,0.014357
0.688980,-65.081701,-82.894027,3.622472,3.249599,7.345155,-254.579004,3.365371,2.725804,27.875127,6.254341,0.026000,0.013212
0.693156,-32.357349,-72.663322,5.095175,2.619630,15.218350,-253.605747,3.099161,3.062481,28.017221,6.223249,0.031311,0.012198
0.697331,6.555974,-66.178860,2.539355,2.482119,23.092876,-251.335112,3.133282,2.149527,28.185257,6.191562,0.021667,0.012387
0.701507,45.384623,-64.045767,3.920084,2.802776,30.801620,-250.681028,3.069745,1.970936,28.352312,6.160926,0.026554,0.012101
0.705682,82.871584,-67.989176,2.105220,3.156125,38.575336,-249.385023,3.097595,2.267413,28.513843,6.129720,0.020101,0.012208
0.709858,46.962692,-248.349979,3.096085,1.759373,47.762441,-247.840987,3.579683,2.099286,26.136754,6.092805,3.623157,0.014015
0.714034,153.490820,-87.633363,3.945015,3.159195,56.949547,-246.296951,4.061770,1.931158,28.820955,6.055956,0.028031,0.015749
0.718209,185.710793,-100.495413,3.930807,3.978901,66.622938,-244.065997,3.038730,2.182601,28.966789,6.016706,0.025721,0.011808
0.722385,217.941376,-116.693531,4.063198,5.323128,78.093008,-241.172782,3.562704,2.421330,29.117811,5.970034,0.030210,0.013690
0.726561,246.301281,-134.354158,4.063051,4.526990,91.269095,-236.990142,3.174170,2.215087,29.260344,5.915574,0.027298,0.012078
0.730736,273.704096,-155.200809,5.363714,4.796504,103.520818,-232.154897,3.156040,2.196269,29.420462,5.863736,0.029169,0.011873
0.734912,296.589474,-177.029001,5.479205,4.970988,116.899648,-225.902428,3.142282,2.376687,29.579567,5.805653,0.029907,0.011782
0.739088,316.640129,-202.366631,5.881240,4.439272,130.164758,-218.809490,3.532928,2.669361,29.757181,5.746541,0.027752,0.013075
0.743263,330.566301,-226.730930,5.999107,4.726542,146.613152,-206.276576,3.265315,2.739171,29.955869,5.665274,0.029617,0.012244
0.747439,337.183009,-251.920316,6.616747,5.667695,163.061545,-193.743663,2.997702,2.808982,30.167584,5.583567,0.035003,0.011535
0.751614,335.796062,-274.043064,6.737109,5.780267,179.509939,-181.210750,2.730089,2.878793,30.381118,5.502502,0.036741,0.010996
0.755790,323.164171,-291.961917,5.961129,5.653278,194.984922,-164.285334,2.829795,2.892418,30.628564,5.412544,0.035791,0.011243
